"","scenario","scenario_main","dispatch_cost","ann_gen_total_MWh","ann_gen_vre_nocurt_MWh","ann_gen_vre_MWh","ann_curt_vre_MWh","ann_gen_solarPV_MWh","ann_gen_wind_MWh","ann_gen_coal_MWh","ann_gen_gas_ccgt_MWh","ann_gen_gas_ct_MWh","ann_gen_diesel_MWh","ann_gen_other_MWh","ann_gen_hydro_MWh","ann_gen_nuclear_MWh","ann_discharge_bat_storage_MWh","ann_charge_bat_storage_MWh","new_capacity_coal_MW","new_capacity_gas_ccgt_MW","new_capacity_gas_ct_MW","capacity_vre_MW","capacity_solarPV_MW","capacity_wind_MW","capacity_bat_storage_MW","energy_bat_storage_MWh","scenario_build","scenario_split","rank","date_time","scenario_econ_dispatch","scenario_sensitivity","ann_cap_cost_coal_mil","ann_cap_cost_ccgt_mil","ann_cap_cost_ct_mil","ann_cap_cost_solar_mil","ann_cap_cost_wind_mil","ann_cap_cost_battery_mil","total_cost_new_conv","total_cost_vre","total_cost_capacity","total_cost_energy","total_cost","system_cost_vre","cost_vre_pMWh","cost_vre_nocurt_pMWh","cost_battery_pMWh","cost_battery_nocurt_pMWh","capacity_value_pMWh","energy_value_pMWh","system_cost_vre_pMWh","system_cost_add_pMWh_load","system_cost_add_perc","vre_share_after_curt","vre_curt","vre_share_nocurt","total_emissions_co2_milTonnes","grid_emissions_factor_kg_kWh","total_emissions_reduced_milTonnes","emissions_reduction","cost_emissions_reduction_pTonneCO2_avg","avoided_conv_cap_mw_perVREmw"
"197","S150W50","battery15B25LC",3770691649280,2428527980.74,392945562,391155873.57,1789683,260485545.38,130670328.45,1841558133.64,34750098.33,1989238.75,239948.05,0,128787887.33,30046800,22523853.45,-26498652.15,122100,0,22800,200039,150010,50029,15000,60000,"200 GW","75-25",5,"2018-01-19 20:43:23","ClcC70mB15","ClcC70mB15B25lc",15354.2050129798,0,1486.09329940394,11798.0485506176,5472.75080263595,3243.37716091255,16840.2983123838,17270.7993532536,37354.4748265499,58010.6407581538,95365.1155847037,4598.85213143393,44.1532404860152,43.9521425445023,8.29177670607605,8.25401143202771,7.76959657007783,32.9183374687908,11.7570831532227,1.89367887374829,0.0506669764344944,0.161067064770162,0.00455454547161932,0.161804008484294,1710.2785020609,0.704244923519374,354.8999361895,0.171849526227946,12.9581655629782,0.098180854733327
"198","S200W0","battery15B25LC",3966780118210,2428546919.68,348007539,311450405.73,36557121,311450405.73,0,1916620216.38,38461435.72,2530651.08,649522.53,0,128787887.33,30046800,22631174.35,-26624912.04,138600,0,14200,200004,200004,0,15000,60000,"200 GW","100-0",6,"2018-01-19 22:06:46","ClcC70mB15","ClcC70mB15B25lc",17429.0975823014,0,925.54933559368,15729.9973489616,0,3243.37716091255,18354.6469178951,15729.9973489616,37328.0214277693,61027.386434,98355.4078617693,7589.14440849944,50.5056248428783,45.2001626003901,10.4137837075874,9.31984740972107,4.8957224010354,31.6565822096827,24.3671039397476,3.12497335217202,0.0836119513987336,0.128245578953459,0.105046957818922,0.143298668096499,1781.571320727,0.733595594258377,283.6071175234,0.137328141854739,26.7593580682025,0.0586988260234795
"199","S0W300","battery15B25LC",3102538511920,2426945302.4,687477610,684916577.3,2561036,0,684916577.3,1560288658.83,21479598.01,1226599.71,198008.95,1171.8,128787887.33,30046800,13555346.94,-15947467.4,118800,0,33800,300007,0,300007,15000,60000,"300 GW","0-100",7,"2018-01-19 23:19:58","ClcC70mB15","ClcC70mB15B25lc",14939.2264991155,0,2203.06813683566,0,32818.2364238022,3243.37716091255,17142.2946359512,32818.2364238022,53203.908220666,47731.3617218462,100935.269942512,10169.0064892423,47.9156696034057,47.7371712859161,4.73543387385691,4.71779315243816,3.9962925424843,33.8077378367239,14.8470730980544,4.19004354123111,0.112035089937108,0.282213437864746,0.00372525979427904,0.283268687316585,1445.4221224441,0.595572599437954,619.7563158063,0.300098192159779,16.4080723824694,0.0397990713550017
"200","S75W225","battery15B25LC",3140660809740,2427688145.14,662279339,660647816.37,1631516,130259995.84,530387820.56,1584721024.38,21960226.75,1303489.21,220900.66,0,128787887.33,30046800,17764789.25,-20899752.46,108900,0,32000,300060,75025,225035,15000,60000,"300 GW","25-75",8,"2018-01-20 00:35:05","ClcC70mB15","ClcC70mB15B25lc",13694.2909575226,0,2085.74498161956,5900.59724358435,24616.9317170277,3243.37716091255,15780.0359391421,30517.5289606121,49540.9420606667,48317.8586113846,97858.8006720514,7092.53721878154,46.1933396348661,46.0795425185566,4.90938905805159,4.89729479679956,6.20509991151025,34.1618978169849,10.7357309644226,2.92151907277717,0.0781406763806364,0.272130428981397,0.00246349619250314,0.272802476844409,1468.1689744081,0.604760120177394,597.0094638423,0.289083719249016,11.8801085214539,0.0787842431513697
"201","S150W150","battery15B25LC",3263718777350,2428619258.94,628643078,618146633.5,10496439,257897009.07,360249624.51,1620975615.82,28434732.92,1899663.97,327924.58,0,128787887.33,30046800,23041097.54,-27107174.49,108240,0,29400,300020,150010,150010,15000,60000,"300 GW","50-50",9,"2018-01-20 01:57:06","ClcC70mB15","ClcC70mB15B25lc",13611.2952547497,0,1916.27820186297,11798.0485506176,16409.8292570993,3243.37716091255,15527.5734566127,28207.8778077169,46978.8284252421,50211.0581130769,97189.886538319,6423.62308504921,45.6329878365614,44.8710544900279,5.24693816182136,5.15933011022918,7.04015512433649,33.4480244227583,10.391746451288,2.64496917802294,0.0707710424628899,0.254525953882865,0.0166969857258175,0.258847934144432,1504.7058408375,0.619572555598627,560.4725974129,0.271391850230495,11.4610832263704,0.0896606892873808
"202","S225W75","battery15B25LC",3545712045100,2428600983.89,583353677,504595344.62,78758332,323712620.16,180882724.34,1725085194.4,36702459.75,2598797.97,784498.94,0,128787887.33,30046800,22937538.93,-26985340.8,116820,0,23600,300020,225017,75003,15000,60000,"300 GW","75-25",10,"2018-01-20 03:23:42","ClcC70mB15","ClcC70mB15B25lc",14690.2393907969,0,1538.23692394443,17697.230122754,8204.69584541174,3243.37716091255,16228.4763147413,25901.9259681657,45373.7794438197,54549.4160784615,99923.1955222812,9156.93206901138,51.3320747889023,44.4017531549145,6.42767951685141,5.55988123292922,7.23539241933978,32.377281920967,18.1470799654469,3.77045555435142,0.100884752997745,0.207772025115368,0.135009575640337,0.240201532021788,1604.7739437949,0.660781229374478,460.4044944555,0.222936907498197,19.8888850549578,0.0803946403573095
"203","S300W0","battery15B25LC",3906023041690,2428564383.74,519352657,343357140.18,175995527,343357140.18,0,1883037234.45,39587560.74,2795853.35,951906.8,0,128787887.33,30046800,22730137.35,-26741339.03,139260,0,10400,300014,300014,0,15000,60000,"300 GW","100-0",11,"2018-01-20 04:55:05","ClcC70mB15","ClcC70mB15B25lc",17512.0932850743,0,677.867119026357,23595.6252107526,0,3243.37716091255,18189.9604041006,23595.6252107526,45028.9627757658,60092.6621798462,105121.624955612,14355.3615023422,68.7203568808354,45.432761135855,9.44607460095998,6.2450381589413,4.9204197153224,31.4371782736946,41.8088334927783,5.91104835369233,0.158157458026604,0.141382761963769,0.338874778915399,0.213851714402644,1751.5629823913,0.721233908443426,313.6154558591,0.15185876922325,45.7737692264493,0.0495976854413461
"204","S0W400","battery15B25LC",2788706046700,2427294508.34,888594843,850138528.53,38456310,0,850138528.53,1396360772.81,20460042.63,1289334.96,208797.84,2343.6,128787887.33,30046800,15534178.93,-18275505.25,112200,0,41800,400031,0,400031,15000,60000,"400 GW","0-100",12,"2018-01-20 06:10:59","ClcC70mB15","ClcC70mB15B25lc",14109.2694713869,0,2724.50438224055,0,43760.0187157301,3243.37716091255,16833.7738536274,43760.0187157301,63837.1697302701,42903.1699492308,106740.339679501,15974.076226231,51.4739860001368,49.2463118151701,3.81511606881384,3.65000673418555,3.58253118780293,32.9166023170217,18.789968564126,6.58102103858651,0.175991338835438,0.350241194716582,0.0432776701023461,0.366084477984379,1294.2286241434,0.533198019315962,770.949814107,0.373309056412647,20.7199949126831,0.0263479580332524
"205","S100W300","battery15B25LC",2767553122060,2428318211.61,862515820,846228296.44,16287553,168748987.19,677479309.32,1401306274.68,20169448.78,1410127.26,369376.71,0,128787887.33,30046800,21335166.1,-25100195.78,99660,500,36200,400086,100079,300007,15000,60000,"400 GW","25-75",13,"2018-01-20 07:29:19","ClcC70mB15","ClcC70mB15B25lc",12532.3511187025,38.7515754230079,2359.49901045713,7871.05460234159,32818.2364238022,3243.37716091255,14930.6017045826,40689.2910261438,58863.269891639,42577.7403393846,101441.010231024,10674.7467777538,48.0831132654388,47.1751243080316,3.83274486868038,3.76036831522992,5.84809083113345,33.4532673829743,12.6144999200114,4.3959423137861,0.117606987129635,0.348483280483632,0.0188837389208698,0.355190607176702,1298.8642102692,0.534882209448176,766.3142279812,0.371064414477625,13.929986405023,0.0704348565058512
"206","S200W200","battery15B25LC",2973021506780,2428736501.38,825174368,760823024.96,64351343,316714483.92,444108541.03,1477690452.53,28420125.39,2311776.07,656434.4,0,128787887.33,30046800,23705472.21,-27888791.65,102960,0,31000,400009,200004,200005,15000,60000,"400 GW","50-50",14,"2018-01-20 08:58:18","ClcC70mB15","ClcC70mB15B25lc",12947.3296325668,0,2020.56545094395,15729.9973489616,21878.8607463911,3243.37716091255,14967.8950835107,37608.8580953527,55820.130339776,45738.792412,101558.922751776,10792.6592985062,49.4318085304135,45.5768617565115,4.26298502346597,3.93053551672191,6.45554406399114,33.0537438671141,14.1855056227743,4.44373413598958,0.118906065843095,0.313258776539861,0.0779851453650581,0.339754587428953,1373.4063641235,0.56548183112624,691.7720741269,0.334969638126264,15.6014671626169,0.0764482799137019
"207","S300W100","battery15B25LC",3387555405010,2428635097.9,771532271,578718748.65,192813526,336303918.64,242414830.12,1651763901.68,35660847.14,2703384.18,953528.03,0,128787887.33,30046800,23130851.89,-27212767.73,112200,0,26000,400037,300014,100023,15000,60000,"400 GW","75-25",15,"2018-01-20 10:29:08","ClcC70mB15","ClcC70mB15B25lc",14109.2694713869,0,1694.66779756589,23595.6252107526,10941.6729003589,3243.37716091255,15803.9372689528,34537.2981111115,53584.6125409768,52116.2370001538,105700.849541131,14934.5860878609,59.6788996238294,44.764554133746,5.60441003247002,4.20381270210349,7.04225392143129,32.4347618784839,25.8062938563842,6.14937423113688,0.164538954449191,0.238289708137055,0.249909860672568,0.317681430062149,1537.0853703624,0.632900912817859,528.093067888,0.255713045471943,28.2802161133996,0.065843909438377
"208","S400W0","battery15B25LC",3876849318080,2428543670.28,689271552,358356547.82,330915036,358356547.82,0,1867460597.39,39964013.78,2871535.47,1056287.45,0,128787887.33,30046800,22612761.03,-26603249.24,139260,0,10400,400003,400003,0,15000,60000,"400 GW","100-0",16,"2018-01-20 12:00:39","ClcC70mB15","ClcC70mB15B25lc",17512.0932850743,0,677.867119026357,31459.6014558543,0,3243.37716091255,18189.9604041006,31459.6014558543,52892.9390208675,59643.8356627692,112536.774683637,21770.5112303669,87.7885492737146,45.6418103497391,9.05069875419628,4.7055143237836,4.71447013377022,31.3737985613948,60.7509793327458,8.9644306160889,0.23985245621106,0.147560265110935,0.48009380804969,0.283820941922996,1737.5238584415,0.715459178150653,327.6545798089,0.158656789040702,66.44348216669,0.0371997210020925
"209","S0W0","battery30B25LC",4607644717470,2424553182,0,0,0,0,0,2226209346.9,37431382.02,1890048.44,187717.24,0,128787887.33,30046800,0,0,151140,0,13400,0,0,0,0,0,"0 GW","0-0",1,"2018-01-17 00:22:52","ClcC70mB30","ClcC70mB30B25lc",19006.0159349858,0,873.405711053191,0,0,0,19879.421646039,0,19879.421646039,70886.8418072308,90766.2634532698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2065.1784382504,0.851776918560659,NA,NA,NA,NA
"210","S0W200","battery30B25LC",3526440421440,2426892704.57,477166828,477166824.57,0,0,477166824.57,1766876506.39,22664172.54,1182321.84,168192,0,128787887.33,30046800,13257294.83,-15596817.48,126720,0,30200,200005,0,200005,30000,120000,"200 GW","0-100",2,"2018-01-20 16:37:24","ClcC70mB30","ClcC70mB30B25lc",15935.1749323899,0,1968.42182640346,0,21878.8607463911,6486.75432182511,17903.5967587933,21878.8607463911,46269.2118270096,54252.9295606154,100522.141387625,9755.87793435517,45.8515965901597,45.8515962605664,13.5943112299784,13.594311132259,4.1407423683032,34.859741688046,20.4454237637889,4.0199049245087,0.10748352486029,0.196616366134137,7.18826164326863e-09,0.196616367547466,1635.9281185448,0.674083413520606,429.2503197056,0.207851443611457,22.7277126806713,0.0380990475238119
"211","S50W150","battery30B25LC",3576387787880,2426803510.55,454821772,454821767.92,0,87844246.67,366977521.2,1786991456.97,24681749.57,1305656.56,168192,0,128787887.33,30046800,12751861.42,-15002189.97,118800,0,25000,200025,50015,150010,30000,120000,"200 GW","25-75",3,"2018-01-20 17:45:23","ClcC70mB30","ClcC70mB30B25lc",14939.2264991155,0,1629.48826689028,3933.60041503327,16409.8292570993,6486.75432182511,16568.7147660058,20343.4296721325,43398.8987599634,55021.3505827692,98420.2493427327,7653.98588946284,44.7283553845004,44.7283549832626,14.2621896737495,14.2621895458098,7.27913022979053,34.8828757625606,16.8285390658987,3.15393720842615,0.0843263300510704,0.187415984006435,8.97054678224749e-09,0.187415985687659,1655.3589563046,0.682114950431004,409.8194819458,0.198442649969266,18.6764812964043,0.10368703912011
"212","S100W100","battery30B25LC",3645373905120,2431177679.6,427217839,427217841.44,0,175038224.01,252179617.28,1817763025.93,25834583.43,1359106.79,168434.81,0,128787887.33,30046800,37538819.87,-44163317.42,118140,0,25800,200102,100079,100023,30000,120000,"200 GW","50-50",4,"2018-01-20 18:56:18","ClcC70mB30","ClcC70mB30B25lc",14856.2307963426,0,1681.63189143077,7871.05460234159,10941.6729003589,6486.75432182511,16537.8626877734,18812.7275027005,41837.344512299,56082.6754633846,97920.0199756836,7153.75652241382,44.0354443983179,44.0354446498207,15.1837158765668,15.1837159632866,7.8216746449596,34.6525002184987,16.7449854114263,2.94250666351578,0.0788151483849158,0.175724647780696,-5.71137198607433e-09,0.175724646777067,1684.1868627181,0.692745280137319,380.9915755323,0.184483610944085,18.7766790182145,0.102947496776644
"213","S150W50","battery30B25LC",3760644439610,2432241665.32,392945562,392941726.81,3833,261661724.54,131280002.53,1844978966.81,33490406.33,1807018.99,188859.35,0,128787887.33,30046800,43568073.28,-51256556.59,117480,0,22600,200039,150010,50029,30000,120000,"200 GW","75-25",5,"2018-01-20 20:11:27","ClcC70mB30","ClcC70mB30B25lc",14773.2350935698,0,1473.05739326881,11798.0485506176,5472.75080263595,6486.75432182511,16246.2924868386,17270.7993532536,40003.8461619173,57856.0683016923,97859.9144636096,7093.65101033979,43.9525715262217,43.9521425445023,16.5081839856668,16.5080228640554,9.24597443161636,33.1621016971793,18.0526793830928,2.91650748010951,0.0781529473667481,0.161555380130495,9.76010514147915e-06,0.161556956943381,1712.7399067545,0.704181632596596,352.4385314959,0.170657665685529,20.1273424339595,0.122276156149551
"214","S200W0","battery30B25LC",3911430929350,2432295175.47,348007539,335899241.29,12108310,335899241.29,0,1897760328.52,37125806.72,2314638.78,360473.03,0,128787887.33,30046800,43871297.41,-51613290.82,133980,0,12800,200004,200004,0,30000,120000,"200 GW","100-0",6,"2018-01-20 21:32:32","ClcC70mB30","ClcC70mB30B25lc",16848.1276628914,0,834.297992647824,15729.9973489616,0,6486.75432182511,17682.4256555392,15729.9973489616,39899.1773263259,60175.8604515385,100075.037777864,9308.77432459456,46.829511399167,45.2001626003901,19.3116075431226,18.6396948194421,6.54063993137467,31.8874830278195,27.7129959830954,3.82715651392755,0.102557646094874,0.138099702979139,0.034793205183983,0.14307783960997,1763.2861513768,0.724947436133476,301.8922868736,0.146182180329832,30.8347537494128,0.0887982240355193
"215","S0W300","battery30B25LC",3097346914520,2428179194.74,687477610,686166850.03,1310758,0,686166850.03,1561364486.74,20494948.49,1144944.82,172138,1139.25,128787887.33,30046800,20547404.55,-24173417.17,118800,0,33800,300007,0,300007,30000,120000,"300 GW","0-100",7,"2018-01-20 22:45:39","ClcC70mB30","ClcC70mB30B25lc",14939.2264991155,0,2203.06813683566,0,32818.2364238022,6486.75432182511,17142.2946359512,32818.2364238022,56447.2853815785,47651.4909926154,104098.776374194,13332.5129209241,47.8283618953137,47.7371712859161,9.4536107676165,9.43558630487632,3.98901085059442,33.8625376810312,19.4304241313045,5.49074506107516,0.146888418820813,0.282584930929479,0.00190662204984396,0.283124742806971,1445.9256745632,0.595477334496322,619.2527636872,0.299854362324171,21.5300014836247,0.0397990713550017
"216","S75W225","battery30B25LC",3134139716730,2428934680.48,662279339,662127111.71,152222,131372816.45,530754295.32,1585486487.9,21120465.9,1190403.2,175524.26,0,128787887.33,30046800,24828490.58,-29209989.1,108900,0,32000,300060,75025,225035,30000,120000,"300 GW","25-75",8,"2018-01-20 23:58:24","ClcC70mB30","ClcC70mB30B25lc",13694.2909575226,0,2085.74498161956,5900.59724358435,24616.9317170277,6486.75432182511,15780.0359391421,30517.5289606121,52784.3192215793,48217.5341035385,101001.853325118,10235.5898718479,46.0901365023371,46.0795425185566,9.79684143286703,9.79458959359912,6.19123674955691,34.2370933054635,15.4586478801837,4.21402434330808,0.112768659658637,0.272599801481344,0.000229853599585056,0.272662473932449,1468.4120484552,0.604549830119358,596.7663897952,0.288966018016717,17.1517532603681,0.0787842431513697
"217","S150W150","battery30B25LC",3243657284690,2432210125.52,628643078,625857298.57,2785784,259919840.88,365937457.73,1618566305.39,27086299.06,1645430.82,220104.47,0,128787887.33,30046800,43389347.6,-51046291.12,103620,0,29400,300020,150010,150010,30000,120000,"300 GW","50-50",9,"2018-01-21 01:17:05","ClcC70mB30","ClcC70mB30B25lc",13030.3253353396,0,1916.27820186297,11798.0485506176,16409.8292570993,6486.75432182511,14946.6035372026,28207.8778077169,49641.2356667446,49902.4197644615,99543.6554312062,8777.39197793635,45.070781905345,44.8710544900279,10.3645900377713,10.3186602204584,7.88169782489915,33.5290841709697,14.0245899472476,3.6088131883999,0.0967032424162234,0.257320406655323,0.00443141669333699,0.258465776210679,1501.674353646,0.617411439040427,563.5040846044,0.272859755925883,15.5764478337338,0.105059662689154
"218","S225W75","battery30B25LC",3479239136610,2432359377.07,583353677,537539826.27,45813863,356655745.08,180884081.11,1696430723.93,36388199.28,2551927.8,614012.87,0,128787887.33,30046800,44235106.43,-52041301.54,112200,0,24600,300020,225017,75003,30000,120000,"300 GW","75-25",10,"2018-01-21 02:39:29","ClcC70mB30","ClcC70mB30B25lc",14109.2694713869,0,1603.41645462004,17697.230122754,8204.69584541174,6486.75432182511,15712.6859260069,25901.9259681657,48101.3662159978,53526.7559478462,101628.122163844,10861.8587105741,48.1860593435462,44.4017531549145,12.0674859885952,11.1197624658584,7.75149210607369,32.2954412138103,20.2066120122574,4.4655649214378,0.119668457170392,0.22099523258669,0.0785352909158058,0.239830381357011,1578.1105147806,0.648798253110763,487.0679234698,0.235847864014327,22.3005009921323,0.0924605026331578
"219","S300W0","battery30B25LC",3839144844840,2432444171.93,519352657,378209709.01,141142959,378209709.01,0,1851679491,40040099.02,2818732.48,861453.16,0,128787887.33,30046800,44715610.53,-52606600.49,133320,0,13600,300014,300014,0,30000,120000,"300 GW","100-0",11,"2018-01-21 04:06:28","ClcC70mB30","ClcC70mB30B25lc",16765.1319601185,0,886.441617188313,23595.6252107526,0,6486.75432182511,17651.5735773068,23595.6252107526,47733.9531098846,59063.7668436923,106797.719953577,16031.456500307,62.3876771236688,45.432761135855,17.1512104721077,12.4900763178826,5.89050998866161,31.2606331405042,42.3877444666107,6.59067808639038,0.176623515063619,0.155485463294277,0.27176706634236,0.213510617424746,1722.844166362,0.708276961191272,342.3342718884,0.165764984539749,46.8298321750655,0.0587305925723466
"220","S0W400","battery30B25LC",2779062727610,2428939907.83,888594843,852783206.16,35811627,0,852783206.16,1396892341.59,19113573,1146146.42,167609.69,2343.6,128787887.33,30046800,24858112.48,-29244838.25,112200,0,41600,400031,0,400031,30000,120000,"400 GW","0-100",12,"2018-01-21 05:21:34","ClcC70mB30","ClcC70mB30B25lc",14109.2694713869,0,2711.46847610543,0,43760.0187157301,6486.75432182511,16820.7379474923,43760.0187157301,67067.5109850475,42754.811194,109822.322179048,19056.0587257777,51.3143532842036,49.2463118151701,7.60656902594779,7.3000134683711,3.58670723866584,32.9884904041516,22.345724667334,7.84542205607806,0.209946493342083,0.351092755901842,0.0403014232212915,0.365836486993976,1294.0281671132,0.532754294555305,771.1502711372,0.373406121647537,24.7112131565176,0.0268479192862553
"221","S100W300","battery30B25LC",2752489176840,2430516795.27,862515820,852375463.79,10140374,169138884.59,683236579.26,1399041838.02,18772324.75,1232122.15,260359.11,0,128787887.33,30046800,33793808.14,-39757421.37,99000,0,37400,400086,100079,300007,30000,120000,"400 GW","25-75",13,"2018-01-21 06:37:24","ClcC70mB30","ClcC70mB30B25lc",12449.3554159296,0,2437.71444726786,7871.05460234159,32818.2364238022,6486.75432182511,14887.0698631975,40689.2910261438,62063.1152111664,42345.987336,104409.102547166,13642.8390938966,47.7363471318415,47.1751243080316,7.61020770469204,7.52073663045984,5.85698673286958,33.4838996236785,16.0056684799855,5.61314331192722,0.150307378257567,0.350697211987507,0.0117567190941495,0.354869310789595,1295.9925987981,0.533216886762608,769.1858394523,0.372454905206132,17.7367268014333,0.0703348780012297
"222","S200W200","battery30B25LC",2912089132600,2432426677.09,825174368,789368623.34,35805751,327033887.59,462334735.76,1454454229.69,27261255.11,2085995.61,421886.25,0,128787887.33,30046800,44616473.02,-52489968.03,99000,0,28800,400009,200004,200005,30000,120000,"400 GW","50-50",14,"2018-01-21 08:02:35","ClcC70mB30","ClcC70mB30B25lc",12449.3554159296,0,1877.1704834576,15729.9973489616,21878.8607463911,6486.75432182511,14326.5258993872,37608.8580953527,58422.1383165651,44801.3712707692,103223.509587334,12457.2461340645,47.6442272765049,45.5768617565115,8.2176490552388,7.86107103344381,7.03460409048977,33.0459936779447,15.7812785633093,5.12132441704986,0.137245333895209,0.324518979657118,0.0433917315521851,0.339239153957638,1351.2077424203,0.555497830683554,713.9706958301,0.345718647166862,17.4478395357404,0.091847933421498
"223","S300W100","battery30B25LC",3317416417530,2432449751.61,771532271,613908677.63,157623585,385404535.82,228504141.84,1620728312.94,35406498.53,2702059.29,869516.23,0,128787887.33,30046800,44747228.63,-52643798.22,107580,0,26200,400037,300014,100023,30000,120000,"400 GW","75-25",15,"2018-01-21 09:29:40","ClcC70mB30","ClcC70mB30B25lc",13528.2995519768,0,1707.70370370102,23595.6252107526,10941.6729003589,6486.75432182511,15236.0032556778,34537.2981111115,56260.0556886145,51037.1756543077,107297.231342922,16530.9678896523,56.2580386458179,44.764554133746,10.566318017962,8.40762540420698,7.56369564327899,32.3332555414478,26.9274054790532,6.79601618849916,0.182126786547329,0.252382881588269,0.204299417269612,0.317183230810558,1508.3560779487,0.620097527996351,556.8223603017,0.269624333659727,29.6880460775595,0.0768928874079148
"224","S400W0","battery30B25LC",3807671909600,2432471407.26,689271552,394459808.95,294811749,394459808.95,0,1834773967.02,40519386.16,2881015.04,1002542.65,0,128787887.33,30046800,44869944.08,-52788169.32,133320,0,11200,400003,400003,0,30000,120000,"400 GW","100-0",16,"2018-01-21 10:59:39","ClcC70mB30","ClcC70mB30B25lc",16765.1319601185,0,730.010743566846,31459.6014558543,0,6486.75432182511,17495.1427036854,31459.6014558543,55441.4984813648,58579.56784,114021.066321365,23254.802868095,79.7536295005457,45.6418103497391,16.4446520903916,9.4110286475672,6.04441539608384,31.2003243118509,58.9535418830025,9.5601546635608,0.256205356300334,0.162164211991429,0.427714943688841,0.283362653284551,1707.6473162938,0.702021537107126,357.5311219566,0.173123598103947,65.0427373729939,0.0500496246278153
"225","S0W0","battery15B50LC",4607644717470,2424553182,0,0,0,0,0,2226209346.9,37431382.02,1890048.44,187717.24,0,128787887.33,30046800,0,0,151140,0,13400,0,0,0,0,0,"0 GW","0-0",1,"2018-01-17 00:22:52","ClcC70mB15","ClcC70mB15B50lc",19006.0159349858,0,873.405711053191,0,0,0,19879.421646039,0,19879.421646039,70886.8418072308,90766.2634532698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2065.1784382504,0.851776918560659,NA,NA,NA,NA
"226","S0W200","battery15B50LC",3527658020340,2426180607.77,477166828,477166824.57,0,0,477166824.57,1765697948.72,23079536.87,1233552.74,168057.6,0,128787887.33,30046800,9222078.57,-10849504.39,126720,0,30200,200005,0,200005,15000,60000,"200 GW","0-100",2,"2018-01-19 17:04:52","ClcC70mB15","ClcC70mB15B50lc",15935.1749323899,0,1968.42182640346,0,21878.8607463911,2162.25144060837,17903.5967587933,21878.8607463911,41944.7089457929,54271.6618513846,96216.3707971775,5450.10734390766,45.8515965901597,45.8515962605664,4.53143707665948,4.53143704408633,4.1407423683032,34.8204843679545,11.4218069305615,2.24637330232273,0.0600455184179042,0.196674074074223,7.18826164326863e-09,0.196674075487968,1635.050463766,0.673919517174297,430.1279744844,0.208276421309531,12.6708971915644,0.0380990475238119
"227","S50W150","battery15B50LC",3577212709690,2426453571.62,454821772,454821767.92,0,87844246.67,366977521.2,1786512294.04,24812197.6,1304432.69,168192,0,128787887.33,30046800,10768874.47,-12669264.13,118800,0,25000,200025,50015,150010,15000,60000,"200 GW","25-75",3,"2018-01-19 18:13:01","ClcC70mB15","ClcC70mB15B50lc",14939.2264991155,0,1629.48826689028,3933.60041503327,16409.8292570993,2162.25144060837,16568.7147660058,20343.4296721325,39074.3958787467,55034.0416875385,94108.4375662852,3342.17411301534,44.7283553845004,44.7283549832626,4.75406322458316,4.75406318193661,7.27913022979053,34.8549722942916,7.34831608500146,1.37739050608908,0.0368217659938819,0.18744301281493,8.97054678224749e-09,0.187443014496396,1654.9721435435,0.682053909005386,410.2062947069,0.198629952312703,8.14754467725412,0.10368703912011
"228","S100W100","battery15B50LC",3652547383590,2428358463.14,427217839,427213520.27,4321,175033902.84,252179617.28,1812587744.95,28077324.07,1457851.18,187334.61,0,128787887.33,30046800,21563254.74,-25368535.81,118140,0,25600,200102,100079,100023,15000,60000,"200 GW","50-50",4,"2018-01-19 19:25:37","ClcC70mB15","ClcC70mB15B50lc",14856.2307963426,0,1668.59598529565,7871.05460234159,10941.6729003589,2162.25144060837,16524.8267816383,18812.7275027005,37499.8057249472,56193.0366706154,93692.8423955626,2926.57894229275,44.0358898070707,44.0354446498207,5.06128981882835,5.06123865442887,7.85226755529794,34.3945227373161,6.850389333285,1.20516760054795,0.0322430254474392,0.17592687684074,1.01089645744383e-05,0.175928655297284,1680.445262087,0.692008732480992,384.7331761634,0.186295367527342,7.60677561388624,0.103946987036611
"229","S150W50","battery15B50LC",3770691649280,2428527980.74,392945562,391155873.57,1789683,260485545.38,130670328.45,1841558133.64,34750098.33,1989238.75,239948.05,0,128787887.33,30046800,22523853.45,-26498652.15,122100,0,22800,200039,150010,50029,15000,60000,"200 GW","75-25",5,"2018-01-19 20:43:23","ClcC70mB15","ClcC70mB15B50lc",15354.2050129798,0,1486.09329940394,11798.0485506176,5472.75080263595,2162.25144060837,16840.2983123838,17270.7993532536,36273.3491062457,58010.6407581538,94283.9898643996,3517.72641112976,44.1532404860152,43.9521425445023,5.52785113738403,5.50267428801847,7.76959657007783,32.9183374687908,8.99315758453065,1.44850149515587,0.0387558799634935,0.161067064770162,0.00455454547161932,0.161804008484294,1710.2785020609,0.704244923519374,354.8999361895,0.171849526227946,9.91188234322886,0.098180854733327
