"","scenario","scenario_main","dispatch_cost","ann_gen_total_MWh","ann_gen_vre_nocurt_MWh","ann_gen_vre_MWh","ann_curt_vre_MWh","ann_gen_solarPV_MWh","ann_gen_wind_MWh","ann_gen_coal_MWh","ann_gen_gas_ccgt_MWh","ann_gen_gas_ct_MWh","ann_gen_diesel_MWh","ann_gen_other_MWh","ann_gen_hydro_MWh","ann_gen_nuclear_MWh","ann_discharge_bat_storage_MWh","ann_charge_bat_storage_MWh","new_capacity_coal_MW","new_capacity_gas_ccgt_MW","new_capacity_gas_ct_MW","capacity_vre_MW","capacity_solarPV_MW","capacity_wind_MW","capacity_bat_storage_MW","energy_bat_storage_MWh","scenario_build","scenario_split","rank","date_time","scenario_econ_dispatch","scenario_sensitivity","ann_cap_cost_coal_mil","ann_cap_cost_ccgt_mil","ann_cap_cost_ct_mil","ann_cap_cost_solar_mil","ann_cap_cost_wind_mil","ann_cap_cost_battery_mil","total_cost_new_conv","total_cost_vre","total_cost_capacity","total_cost_energy","total_cost","system_cost_vre","cost_vre_pMWh","cost_vre_nocurt_pMWh","cost_battery_pMWh","cost_battery_nocurt_pMWh","cost_vre_battery_pMWh","cost_vre_battery_nocurt_pMWh","capacity_value_pMWh","energy_value_pMWh","total_value_pMWh","system_cost_vre_pMWh","system_cost_add_pMWh_load","system_cost_add_perc","vre_share_after_curt","vre_curt","vre_share_nocurt","total_emissions_co2_milTonnes","grid_emissions_factor_kg_kWh","total_emissions_reduced_milTonnes","emissions_reduction","cost_emissions_reduction_pTonneCO2_avg","avoided_conv_cap_mw_perVREmw"
"292","S100W100","wind30LC_solar30LC_coalHC",3669524822190,2424553182,427217839,426206139.03,1011704,174299831.12,251906307.75,1807135331.83,30086016.38,1708388.87,582618.68,0,128787887.33,30046800,0,0,119460,500,27400,200102,100079,100023,0,0,"200 GW","50-50",4,"2018-11-20 04:34:11","ChcC70m","ChcC70mW30lcS30lc",16703.373801386,38.7515754230079,1785.91914051175,5809.97522163912,8109.27453025123,0,18528.0445173208,13919.2497518903,32447.2942692111,56454.2280336923,88901.5223029034,-3991.80892737125,32.6584919296777,32.5811529417206,0,0,32.6584919296777,32.5811529417206,8.16121277502616,33.8631905337231,42.0244033087493,-9.36591137907161,-1.64641013321821,-0.0429719644510961,0.175787498576717,0.00236811265271165,0.17620477132516,1676.7546644689,0.691572648072729,388.4217477666,0.188081630927667,-10.276996461511,0.0858562133312011
"293","S150W50","wind30LC_solar30LC_coalHC",3817784276110,2424553182,392945562,375121795.5,17823782,246845486.96,128276308.38,1849918324.86,37247986.69,2559156.76,871230.95,0,128787887.33,30046800,0,0,126720,0,24200,200039,150010,50029,0,0,"200 GW","75-25",5,"2018-11-20 05:56:47","ChcC70m","ChcC70mW30lcS30lc",17718.4959661111,0,1577.34464234979,8708.66398543235,4056.05606184516,0,19295.8406084609,12764.7200472775,32060.5606557384,58735.1427093846,90795.703365123,-2097.62786515163,34.0282015078954,32.4847034340027,0,0,34.0282015078954,32.4847034340027,7.22582086144355,32.3942387851017,39.6200596465452,-5.59185813864987,-0.865160591536834,-0.022581038244304,0.154717907730349,0.0453593785594148,0.162069269058417,1719.8956914188,0.709366040797698,345.2807208167,0.167191877057584,-6.07513752922569,0.0680867230889976
"294","S200W0","wind30LC_solar30LC_coalHC",4037055997110,2424553182,348007539,278449163.67,69558384,278449163.67,0,1945080158.69,38238901.9,2810286.86,1139983.38,0,128787887.33,30046800,0,0,144540,0,11000,200004,200004,0,0,0,"200 GW","100-0",6,"2018-11-20 07:24:43","ChcC70m","ChcC70mW30lcS30lc",20210.1594613455,0,716.974837431724,11611.0101442731,0,0,20927.1342987772,11611.0101442731,32538.1444430504,62108.5538016923,94646.6982447427,1753.36701446799,41.6988508467339,33.3642488827609,0,0,41.6988508467339,33.3642488827609,3.87600088635508,31.5259482517927,35.4019491381478,6.29690170858607,0.723171191906647,0.0188750579965912,0.114845558240265,0.199876058805726,0.143534710471036,1808.2393518862,0.745803129958401,256.9370603493,0.124414097908068,6.82411097910255,0.0449991000179996
"295","S0W400","wind30LC_solar30LC_coalHC",2833491990670,2424553182,888594843,843730453.83,44864395,0,843730453.83,1393357690.79,26105175.95,1942752.82,555277.67,27143.46,128787887.33,30046800,0,0,104280,9500,40200,400031,0,400031,0,0,"400 GW","0-100",12,"2018-11-20 15:46:01","ChcC70m","ChcC70mW30lcS30lc",14580.845638779,736.27993303715,2620.21713315957,0,32432.1526010111,0,17937.3427049757,32432.1526010111,50369.4953059867,43592.1844718462,93961.6797778329,1068.34854755821,38.438997257702,36.4982453550105,0,0,38.438997257702,36.4982453550105,4.82270229848924,32.3500747549893,37.1727770534785,1.2662202042235,0.440637291641893,0.0115008099441484,0.347994203671792,0.0504891397057095,0.366498392197363,1294.5325113918,0.533926218241972,770.643900843701,0.373161293281235,1.38630636846485,0.0263979541585527
"296","S100W300","wind30LC_solar30LC_coalHC",2837596318780,2424553182,862515820,836071489.89,26444361,164308829.21,671762660.69,1396931941.03,28865387.24,2835532.45,1002344.53,11799.36,128787887.33,30046800,0,0,89100,13000,36400,400086,100079,300007,0,0,"400 GW","25-75",13,"2018-11-20 17:06:09","ChcC70m","ChcC70mW30lcS30lc",12458.3174761719,1007.54096099821,2372.53491659225,5809.97522163912,24322.7969966616,0,15838.3933537623,30132.7722183007,45971.165572063,43655.3279812308,89626.4935532938,-3266.83767698087,36.0409038971837,34.9359067040657,0,0,36.0409038971837,34.9359067040657,7.37737170181003,32.5708986305223,39.9482703323323,-3.90736643514861,-1.34739782209523,-0.0351676232697765,0.344835285980541,0.0306595305231619,0.355742174023387,1299.9091563465,0.536143800019356,765.267255889,0.370557813538369,-4.26888469595609,0.0650860065086006
"297","S200W200","wind30LC_solar30LC_coalHC",3075241796060,2424553182,825174368,726940067.63,98234327,286726730.78,440213336.92,1500161254.18,33292950.69,4131113.97,1189755.68,3352.65,128787887.33,30046800,0,0,99660,8500,34200,400009,200004,200005,0,0,"400 GW","50-50",14,"2018-11-20 18:35:51","ChcC70m","ChcC70mW30lcS30lc",13934.8588066811,658.776782191135,2229.13994910591,11611.0101442731,16215.2250224738,0,16822.7755379782,27826.2351667469,44649.0107047251,47311.4122470769,91960.422951802,-932.908278472649,38.2785822460814,33.7216426561942,0,0,38.2785822460814,33.7216426561942,7.13075010831178,32.4311680275,39.5619181358118,-1.28333588973043,-0.384775341452027,-0.0100427906515705,0.299824344141774,0.119046718099222,0.340340799338259,1397.7095945941,0.576481310028901,667.4668176414,0.323200872180641,-1.39768487933112,0.0554487524030709
"298","S300W100","wind30LC_solar30LC_coalHC",3473782367690,2424553182,771532271,542136785.77,229395471,321193423.88,220943361.77,1681855946.81,36743830.41,3750593.06,1231338.57,0,128787887.33,30046800,0,0,115500,2000,29600,400037,300014,100023,0,0,"400 GW","75-25",15,"2018-11-20 20:08:29","ChcC70m","ChcC70mW30lcS30lc",16149.670802445,155.006301692032,1929.31410799809,17416.9796475268,8109.27453025123,0,18233.9912121352,25526.2541777781,43760.2453899132,53442.8056567692,97203.0510466825,4309.71981640779,47.0845270931449,33.085141266603,0,0,47.0845270931449,33.085141266603,6.95841416935735,32.1766065823452,39.1350207517026,7.94950634144234,1.77753156680718,0.0463942864286388,0.223602761034425,0.297324549927997,0.31821627041547,1566.1124510926,0.645938584774916,499.0639611429,0.241656818364818,8.63560615865379,0.043595967373018
"299","S400W0","wind30LC_solar30LC_coalHC",3960938848840,2424553182,689271552,320915676.51,368355829,320915676.51,0,1899989422.46,39791923.51,3469401.29,1552070.81,0,128787887.33,30046800,0,0,143880,0,11800,400003,400003,0,0,0,"400 GW","100-0",16,"2018-11-20 21:39:22","ChcC70m","ChcC70mW30lcS30lc",20117.8756281887,0,769.118461972213,23221.730019098,0,0,20886.9940901609,23221.730019098,44108.7241092589,60937.5207513846,105046.244860644,12152.9136303688,72.3608465365026,33.6902487150638,0,0,72.3608465365026,33.6902487150638,3.4881730490072,31.0031815308127,34.4913545798199,37.8694919566827,5.01243434072416,0.130826545559474,0.132360749556864,0.534413286637427,0.284288073001321,1768.1612974143,0.729273051439422,297.0151148212,0.14382069883303,40.9168187877737,0.0221498338762459
"300","S0W600","wind30LC_solar30LC_coalHC",2480781890050,2424553182,1286680244,1035833988.22,250846252,0,1035833988.22,1197865949.81,28210643.76,2706888.92,977077.16,123947,128787887.33,30046800,0,0,89760,18750,35600,600016,0,600016,0,0,"600 GW","0-100",17,"2018-11-20 22:59:22","ChcC70m","ChcC70mW30lcS30lc",12550.6013093287,1453.1840783628,2320.39129205176,0,48645.7561415197,0,16324.1766797433,48645.7561415197,64969.9328212629,38165.8752315385,103135.808052801,10242.4768225267,46.9628885465649,37.8071835394713,0,0,46.9628885465649,37.8071835394713,5.48565396467456,31.5890894360377,37.0747434007123,9.8881451458526,4.22448016342449,0.110260625675448,0.427226754979054,0.194956172638647,0.530687573096922,1116.3916874952,0.460452546796394,948.7847247403,0.459420666979856,10.7953643808191,0.0340490920242127
"301","S150W450","wind30LC_solar30LC_coalHC",2378090946520,2424553182,1267252344,1102729796.42,164522558,199808246.95,902921549.38,1121829400.97,33305457.2,6031704.31,1562182,259953.8,128787887.33,30046800,0,0,64680,27250,45800,600096,150088,450008,0,0,"600 GW","25-75",18,"2018-11-21 00:21:36","ChcC70m","ChcC70mW30lcS30lc",9043.81564936922,2111.96086055393,2985.222504943,8713.19218882455,36483.9928097467,0,14140.9990148662,45197.1849985713,59338.1840134374,36586.0145618462,95924.1985752836,3030.8673450089,40.9866362052639,35.6654972567731,0,0,40.9866362052639,35.6654972567731,7.13266705464546,31.1054560018411,38.2381230564866,2.7485131487773,1.2500725360492,0.0326273942905076,0.454817739040215,0.129826193148474,0.5226745915116,1051.1523038717,0.433544750296882,1014.0241083638,0.4910108900896,2.98894998650418,0.0446761851437103
"302","S300W300","wind30LC_solar30LC_coalHC",2668100500830,2424553182,1207988444,943625175.99,264363275,346547057.71,597078118.29,1279605544.13,34248663.24,6521404.03,1692375.32,25331.88,128787887.33,30046800,0,0,80520,18750,39200,600019,300012,300007,0,0,"600 GW","50-50",19,"2018-11-21 01:49:29","ChcC70m","ChcC70mW30lcS30lc",11258.6276451331,1453.1840783628,2555.03760248396,17416.8635397475,24322.7969966616,0,15266.8493259799,41739.6605364091,57006.509862389,41047.7000127692,98054.2098751582,5160.87864488356,44.2333053403521,34.5530296616059,0,0,44.2333053403521,34.5530296616059,7.14219411422161,31.6219071648155,38.7641012790371,5.46920406131497,2.12858958227775,0.0555570413562862,0.389195495069161,0.218845858437699,0.498231366079393,1197.1177714617,0.493747788396295,868.0586407738,0.420331471747805,5.94531106825119,0.0434486241269026
"303","S450W150","wind30LC_solar30LC_coalHC",3214183086740,2424553182,1142202959,667465337.56,474737636,359076226.34,308389111.21,1556378461.51,35852028,4673150.27,1349517.33,0,128787887.33,30046800,0,0,105600,5000,33000,600057,450047,150010,0,0,"600 GW","75-25",20,"2018-11-21 03:12:36","ChcC70m","ChcC70mW30lcS30lc",14765.4133050926,387.515754230079,2150.92451229517,26126.978872421,12161.9254799695,0,17303.8535716179,38288.9043523905,55592.7579240083,49448.9705652308,105041.728489239,12148.3972589644,57.3646333341596,33.5219796540472,0,0,57.3646333341596,33.5219796540472,7.04538448324502,32.1184576257487,39.1638421089937,18.2007912251659,5.01057157630309,0.130777926661383,0.275294162452404,0.415633331799134,0.471098331634781,1450.9767252299,0.598451185151153,614.1996870056,0.297407855022296,19.7792306248011,0.0348966848149426
"304","S600W0","wind30LC_solar30LC_coalHC",3926566272050,2424553182,1026500348,339204342.34,687296010,339204342.34,0,1881145692.92,39921310.77,3748989.18,1698159.36,0,128787887.33,30046800,0,0,143880,0,11400,600051,600051,0,0,0,"600 GW","100-0",21,"2018-11-21 04:35:23","ChcC70m","ChcC70mW30lcS30lc",20117.8756281887,0,743.046649701969,34835.2945345155,0,0,20860.9222778906,34835.2945345155,55696.2168124061,60408.7118776923,116104.928690098,23211.5974598238,102.69707720781,33.9359792740328,0,0,102.69707720781,33.9359792740328,3.37696510066539,30.8905710827033,34.2675361833687,68.4295410244415,9.57355674115452,0.249873668565983,0.139903857279052,0.669552628013332,0.423377121863438,1751.1753418684,0.722267242834354,314.0010703671,0.152045640511264,73.9220329175533,0.0154320216114964
"305","S0W0","load_modD0M0_energyOnly",4614237334810,2424548840,0,0,0,0,0,2224846410.79,38685623.12,2011216.22,170902.73,0,128787887.33,30046800,0,0,149160,0,4400,0,0,0,0,0,"0 GW","0-0",1,"2018-11-15 05:27:30","ClcC70mLmod_D0_M0_energyOnly","ClcC70mLmod_D0_M0_energyOnly",18757.0288266673,0,286.78993497269,0,0,0,19043.8187616399,0,19043.8187616399,70988.2666893846,90032.0854510246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2064.5138660944,0.851504342595301,NA,NA,NA,NA
"306","S0W200","load_modD0M0_energyOnly",3539791342070,2424548840,477166828,477074901.69,91922,0,477074901.69,1761663017.91,25369855.64,1399621.02,206756.46,0,128787887.33,30046800,0,0,124080,0,18800,200005,0,200005,0,0,"200 GW","0-100",2,"2018-11-15 06:38:28","ClcC70mLmod_D0_M0_energyOnly","ClcC70mLmod_D0_M0_energyOnly",15603.1921212984,0,1225.37517670149,0,21878.8607463911,0,16828.5672979999,21878.8607463911,38707.4280443911,54458.3283395385,93165.7563839295,3133.67093290496,45.8604312842428,45.8515962605664,0,0,45.8604312842428,45.8515962605664,4.64340390951751,34.6485180655913,39.2919219751088,6.56850930913401,1.29247589539378,0.0348061573516434,0.196768526094117,0.00019265025271204,0.196806440904692,1632.4366173858,0.673295002539854,432.0772487086,0.209287646745621,7.25257102120264,0.0533986650333742
"307","S50W150","load_modD0M0_energyOnly",3590019595630,2424548840,454821772,454784404.4,37362,87823626.46,366960777.9,1781882442.96,27223929.1,1406892.5,416483.59,0,128787887.33,30046800,0,0,116160,0,18800,200025,50015,150010,0,0,"200 GW","25-75",3,"2018-11-15 07:48:31","ClcC70mLmod_D0_M0_energyOnly","ClcC70mLmod_D0_M0_energyOnly",14607.2436880241,0,1225.37517670149,3933.60041503327,16409.8292570993,0,15832.6188647255,20343.4296721325,36176.0485368581,55231.070702,91407.1192388581,1375.03378783351,44.7320301120962,44.7283549832626,0,0,44.7320301120962,44.7283549832626,7.06092791627486,34.6476172774068,41.7085451936817,3.02348491841447,0.567129754265339,0.0152727084010677,0.18757485800946,8.21587758116906e-05,0.187590270196413,1651.993756564,0.681361302898728,412.5201095304,0.199814647072725,3.33325274590566,0.0929883764529434
"308","S100W100","load_modD0M0_energyOnly",3671798614510,2424548840,427217839,426482593.49,735247,174645497.31,251837096.1,1806286132.7,30669534.63,1704251.38,571640.47,0,128787887.33,30046800,0,0,117480,0,21400,200102,100079,100023,0,0,"200 GW","50-50",4,"2018-11-15 09:03:42","ClcC70mLmod_D0_M0_energyOnly","ClcC70mLmod_D0_M0_energyOnly",14773.2350935698,0,1394.84195645808,7871.05460234159,10941.6729003589,0,16168.0770500279,18812.7275027005,34980.8045527284,56489.209454,91470.0140067284,1437.92855570381,44.111360674188,44.0354446498207,0,0,44.111360674188,44.0354446498207,6.74292868104946,33.9968323601103,40.7397610411598,3.3715996330282,0.593070567183876,0.015971290107303,0.175901836438156,0.00172100844787053,0.176205086881236,1676.2068701834,0.691347949989492,388.306995911,0.188086407307881,3.70307146367608,0.0733625850816084
"309","S150W50","load_modD0M0_energyOnly",3819439688200,2424548840,392945562,377347852.21,15597727,250898719.74,126449132.42,1846573878.61,38460264.11,2522339.35,809818.44,0,128787887.33,30046800,0,0,123420,0,19200,200039,150010,50029,0,0,"200 GW","75-25",5,"2018-11-15 10:25:19","ClcC70mLmod_D0_M0_energyOnly","ClcC70mLmod_D0_M0_energyOnly",15520.1964185256,0,1251.44698897174,11798.0485506176,5472.75080263595,0,16771.6434074973,17270.7993532536,34042.4427607509,58760.6105876923,92803.0533484432,2770.96789741862,45.7689085868763,43.9521425445023,0,0,45.7689085868763,43.9521425445023,6.02143444261118,32.4042021972009,38.4256366398121,7.34327194706419,1.14287980167833,0.0307775598392194,0.155636317150864,0.0396943274040591,0.162069559299948,1717.2544041587,0.708277917865618,347.259461935701,0.168203986245265,7.979531736796,0.054689335579562
"310","S200W0","load_modD0M0_energyOnly",4031973417150,2424548840,348007539,281870265.25,66137285,281870265.25,0,1941301516.45,38929681.79,2632994.22,979694.83,0,128787887.33,30046800,0,0,141900,0,8800,200004,200004,0,0,0,"200 GW","100-0",6,"2018-11-15 11:52:51","ClcC70mLmod_D0_M0_energyOnly","ClcC70mLmod_D0_M0_energyOnly",17844.0760961658,0,573.579869945379,15729.9973489616,0,0,18417.6559661111,15729.9973489616,34147.6533150727,62030.3602638462,96178.0135789189,6145.92812789432,55.805806032822,45.2001626003901,0,0,55.805806032822,45.2001626003901,2.22145743174949,31.7802461979926,34.001703629742,21.80410240308,2.53487495343436,0.0682637539395616,0.116256789964272,0.190045520105816,0.143534967519978,1804.809997605,0.744390035716913,259.7038684894,0.125794199183899,23.6651389278214,0.0142997140057199
"311","S0W400","load_modD0M0_energyOnly",2815509113700,2424548840,888594843,842846556.26,45748287,0,842846556.26,1398004531.13,22606828.99,1779891.42,475205.79,1139.25,128787887.33,30046800,0,0,112860,0,25600,400031,0,400031,0,0,"400 GW","0-100",12,"2018-11-15 20:04:29","ClcC70mLmod_D0_M0_energyOnly","ClcC70mLmod_D0_M0_energyOnly",14192.2651741597,0,1668.59598529565,0,43760.0187157301,0,15860.8611594554,43760.0187157301,59620.8798751855,43315.5248261538,102936.404701339,12904.3192503148,51.919318398723,49.2463118151701,0,0,51.919318398723,49.2463118151701,3.77643780892745,32.8324790054601,36.6089168143875,15.3104015843354,5.32235896321015,0.143330227059268,0.347630265208434,0.0514838535249073,0.366499048540511,1297.1700371578,0.535015016302085,767.3438289366,0.371682574546347,16.8168671769966,0.0377470746017184
"312","S100W300","load_modD0M0_energyOnly",2797089557840,2424548840,862515820,837387506.74,25128326,161552050.28,675835456.56,1403324680.44,22014399.17,2094160.82,893405.36,0,128787887.33,30046800,0,0,102300,0,27200,400086,100079,300007,0,0,"400 GW","25-75",13,"2018-11-15 21:21:48","ClcC70mLmod_D0_M0_energyOnly","ClcC70mLmod_D0_M0_energyOnly",12864.3339297939,0,1772.88323437663,7871.05460234159,32818.2364238022,0,14637.2171641705,40689.2910261438,55326.5081903144,43032.1470436923,98358.6552340067,8326.56978298214,48.5907548161898,47.1751243080316,0,0,48.5907548161898,47.1751243080316,5.26232068427265,33.3849256415673,38.6472463258399,9.9435084903499,3.43427595501939,0.0924844708557997,0.345378691872423,0.0291337418715404,0.355742811103776,1302.356667368,0.537154230874557,762.1571987264,0.369170297784549,10.9250031317637,0.0601370705298361
"313","S200W200","load_modD0M0_energyOnly",3043349429260,2424548840,825174368,729853758.45,95320598,288200109.46,441653649.16,1502113379.21,28944498.02,3671762.42,1130754.6,0,128787887.33,30046800,0,0,107580,0,25000,400009,200004,200005,0,0,"400 GW","50-50",14,"2018-11-15 22:49:24","ClcC70mLmod_D0_M0_energyOnly","ClcC70mLmod_D0_M0_energyOnly",13528.2995519768,0,1629.48826689028,15729.9973489616,21878.8607463911,0,15157.7878188671,37608.8580953527,52766.6459142199,46820.7604501538,99587.4063643737,9555.32091334915,51.5293066041383,45.5768617565115,0,0,51.5293066041383,45.5768617565115,5.32439669972469,33.1128064484529,38.4372031481776,13.0921034559607,3.94107173908245,0.10613239563963,0.30102662664861,0.11551571794581,0.340341408837118,1397.3414271382,0.576330492537408,667.1724389562,0.323162004340684,14.3221157760932,0.0524488199015522
"314","S300W100","load_modD0M0_energyOnly",3460158408960,2424548840,771532271,546706049.5,224826217,313897466.4,232808583.04,1678066934.1,36194359.72,3611500.73,1135308.51,0,128787887.33,30046800,0,0,115500,0,23000,400037,300014,100023,0,0,"400 GW","75-25",15,"2018-11-16 00:20:42","ClcC70mLmod_D0_M0_energyOnly","ClcC70mLmod_D0_M0_energyOnly",14524.2479852512,0,1499.12920553906,23595.6252107526,10941.6729003589,0,16023.3771907903,34537.2981111115,50560.6753019018,53233.2062916923,103793.881593594,13761.7961425695,63.1734332237557,44.764554133746,0,0,63.1734332237557,44.764554133746,5.5247999790968,32.4764293607699,38.0012293398667,25.172203883889,5.67602347930822,0.152854352685806,0.225487744557045,0.291402226388532,0.318216840292646,1562.2294088925,0.644338189076241,502.2844572019,0.243294300634614,27.3984112891587,0.037646517697113
"315","S400W0","load_modD0M0_energyOnly",3952104604460,2424548840,689271552,326273306.92,362998270,326273306.92,0,1894157597.52,40459956.06,3310298.16,1512993.81,0,128787887.33,30046800,0,0,141240,0,9200,400003,400003,0,0,0,"400 GW","100-0",16,"2018-11-16 01:51:09","ClcC70mLmod_D0_M0_energyOnly","ClcC70mLmod_D0_M0_energyOnly",17761.0803933929,0,599.651682215624,31459.6014558543,0,0,18360.7320756085,31459.6014558543,49820.3335314628,60801.6092993846,110621.942830847,20589.8573798229,96.4210089781203,45.6418103497391,0,0,96.4210089781203,45.6418103497391,2.09360272980873,31.2212405181454,33.3148432479542,63.1061657301661,8.49224277941248,0.228694662315951,0.134570729835246,0.526640398877219,0.28428858211823,1762.9443140286,0.727122623782081,301.5695520658,0.146072911893928,68.2756506377353,0.00779994150043875
