Line,Node From,Node To,Type,Voltage.From,Voltage.To,Max Flow,Min Flow,ratingA,ratingB,ratingC,Resistance,Reactance,Status,Length,Units
261047_261101_1_CKT,261047_BANKURA_132,261101_RAGNTHPR_132,AC,132,132,47,-47,47,84,92,0.0555,0.1321,1,NA,1
261047_261101_2_CKT,261047_BANKURA_132,261101_RAGNTHPR_132,AC,132,132,47,-47,47,84,92,0.0555,0.1321,1,NA,1
261048_261084_1_CKT,261048_EGRA_132,261084_NHALDIA1_132,AC,132,132,47,-47,47,84,92,0.04655,0.1108,1,NA,1
261048_261084_2_CKT,261048_EGRA_132,261084_NHALDIA1_132,AC,132,132,47,-47,47,84,92,0.04655,0.1108,1,NA,1
261048_261094_1_CKT,261048_EGRA_132,261094_CONTAI_132,AC,132,132,47,-47,47,84,92,0.02327,0.0554,1,NA,1
261050_261097_1_CKT,261050_RAMMAM_132,261097_LEBONG_132,AC,132,132,47,-47,47,84,92,0.01908,0.04542,1,NA,1
261050_281001_1_CKT,261050_RAMMAM_132,281001_RANGIT1_132,AC,132,132,47,-47,47,83.68,92,0.025137,0.059832,1,NA,1
261051_261052_1_CKT,261051_MIDNAPR_132,261052_BALICHK1_132,AC,132,132,47,-47,47,84,92,0.02138,0.0583,1,NA,1
261051_261053_1_CKT,261051_MIDNAPR_132,261053_PINGLA1_132,AC,132,132,47,-47,47,84,92,0.03421,0.09328,1,NA,1
261051_261100_1_CKT,261051_MIDNAPR_132,261100_JHARGRM_132,AC,132,132,47,-47,47,84,92,0.04469,0.1063,1,NA,1
261051_261100_2_CKT,261051_MIDNAPR_132,261100_JHARGRM_132,AC,132,132,47,-47,47,84,92,0.04469,0.1063,1,NA,1
261052_261053_1_CKT,261052_BALICHK1_132,261053_PINGLA1_132,AC,132,132,47,-47,47,84,92,0.02223,0.06063,1,NA,1
261055_261088_1_CKT,261055_TRKSWR1_132,261088_BELMRWB_132,AC,132,132,47,-47,47,84,92,0.01133,0.0309,1,NA,1
261055_261088_2_CKT,261055_TRKSWR1_132,261088_BELMRWB_132,AC,132,132,47,-47,47,84,92,0.01133,0.0309,1,NA,1
261056_261066_1_CKT,261056_ULBRIA1_132,261066_DOMJUR1_132,AC,132,132,47,-47,47,84,92,0.02309,0.06297,1,NA,1
261056_261066_2_CKT,261056_ULBRIA1_132,261066_DOMJUR1_132,AC,132,132,47,-47,47,84,92,0.02309,0.06297,1,NA,1
261057_261060_1_CKT,261057_BSRHAT1_132,261060_BARASAT1_132,AC,132,132,47,-47,47,84,92,0.03258,0.07755,1,NA,1
261057_261060_2_CKT,261057_BSRHAT1_132,261060_BARASAT1_132,AC,132,132,47,-47,47,84,92,0.03258,0.07755,1,NA,1
261058_261059_1_CKT,261058_BONGA1_132,261059_KRSNGR1_132,AC,132,132,47,-47,47,84,92,0.04532,0.1236,1,NA,1
261058_261059_2_CKT,261058_BONGA1_132,261059_KRSNGR1_132,AC,132,132,47,-47,47,84,92,0.04532,0.1236,1,NA,1
261066_261085_1_CKT,261066_DOMJUR1_132,261085_JNGIPARA_132,AC,132,132,47,-47,47,84,92,0.01583,0.03767,1,NA,1
261066_261085_2_CKT,261066_DOMJUR1_132,261085_JNGIPARA_132,AC,132,132,47,-47,47,84,92,0.01583,0.03767,1,NA,1
261070_261071_1_CKT,261070_FRAKKA1_132,261071_DHULIAN1_132,AC,132,132,47,-47,47,84,92,0.02822,0.07696,1,NA,1
261074_261091_1_CKT,261074_BLURGHT1_132,261091_GANGRPR_132,AC,132,132,47,-47,47,84,92,0.03537,0.08421,1,NA,1
261075_261078_1_CKT,261075_TCF-1_132,261078_NJP1(W)_132,AC,132,132,47,-47,47,84,92,0.0171,0.04664,1,NA,1
261075_261103_1_CKT,261075_TCF-1_132,261103_NJP1_132,AC,132,132,47,-47,47,84,92,0.01862,0.04432,1,NA,1
261076_261077_1_CKT,261076_TCF-2_132,261077_TCF-3_132,AC,132,132,47,-47,47,84,92,0.01454,0.03965,1,NA,1
261078_261080_1_CKT,261078_NJP1(W)_132,261080_2NDMILE_132,AC,132,132,47,-47,47,84,92,0.01283,0.03498,1,NA,1
261078_261080_2_CKT,261078_NJP1(W)_132,261080_2NDMILE_132,AC,132,132,47,-47,47,84,92,0.01283,0.03498,1,NA,1
261078_261093_1_CKT,261078_NJP1(W)_132,261093_CHALSA_132,AC,132,132,47,-47,47,84,92,0.05586,0.1329,1,NA,1
261079_261090_1_CKT,261079_ALIPRDR1_132,261090_COCHBHR_132,AC,132,132,47,-47,47,84,92,0.01675,0.03988,1,NA,1
261082_261095_1_CKT,261082_ASANSL1_132,261095_CRSTPOW_132,AC,132,132,47,-47,47,84,92,0.01862,0.04432,1,NA,1
261082_261095_2_CKT,261082_ASANSL1_132,261095_CRSTPOW_132,AC,132,132,47,-47,47,84,92,0.01862,0.04432,1,NA,1
261083_261087_1_CKT,261083_NBSNPR1_132,261087_BARJORA_132,AC,132,132,47,-47,47,84,92,0.04655,0.1108,1,NA,1
261083_261087_2_CKT,261083_NBSNPR1_132,261087_BARJORA_132,AC,132,132,47,-47,47,84,92,0.04655,0.1108,1,NA,1
261084_261094_1_CKT,261084_NHALDIA1_132,261094_CONTAI_132,AC,132,132,47,-47,47,84,92,0.07168,0.1706,1,NA,1
261089_261106_1_CKT,261089_NTOWN1_132,261106_NEWTOWN_AA1_132,AC,132,132,80,-80,0,83.68,0,0.00931,0.02216,1,NA,1
261103_281000_1_CKT,261103_NJP1_132,281000_MELLI1_132,AC,132,132,47,-47,47,83.68,92,0.085652,0.203872,1,NA,1
261106_261107_1_CKT,261106_NEWTOWN_AA1_132,261107_SALTLAKE_GIS_132,AC,132,132,80,-80,0,83.68,0,0.004655,0.01108,1,NA,1
262000_262005_2_CKT,262000_SANTLDI_220,262005_BDNNGR2_220,AC,220,220,131,-131,131,208,229,0.01008,0.05754,1,NA,1
262000_262006_1_CKT,262000_SANTLDI_220,262006_NBSNPR2_220,AC,220,220,131,-131,131,208,229,0.01584,0.09042,1,NA,1
262000_262023_1_CKT,262000_SANTLDI_220,262023_ASANSOL2_220,AC,220,220,131,-131,131,208,229,0.008928,0.050964,1,NA,1
262000_262038_1_CKT,262000_SANTLDI_220,262038_HURA_220,AC,220,220,200,-200,0,0,0,0.002304,0.013152,1,NA,1
262001_262002_1_CKT,262001_HOWRAH2_220,262002_KTPS220_220,AC,220,220,131,-131,131,208,229,0.010224,0.058362,1,NA,1
262001_262002_2_CKT,262001_HOWRAH2_220,262002_KTPS220_220,AC,220,220,131,-131,131,208,229,0.010224,0.058362,1,NA,1
262001_262039_1_CKT,262001_HOWRAH2_220,262039_FOUND-PARK_220,AC,220,220,200,-200,0,0,0,0.004752,0.027126,1,NA,1
262001_262039_2_CKT,262001_HOWRAH2_220,262039_FOUND-PARK_220,AC,220,220,200,-200,0,0,0,0.004752,0.027126,1,NA,1
262002_262022_1_CKT,262002_KTPS220_220,262022_NHALDIA2_220,AC,220,220,131,-131,131,208,229,0.008064,0.04627,1,NA,1
262002_262022_2_CKT,262002_KTPS220_220,262022_NHALDIA2_220,AC,220,220,131,-131,131,208,229,0.00866,0.04627,1,NA,1
262003_262004_1_CKT,262003_KASBA2_220,262004_JEERAT2_220,AC,220,220,131,-131,131,208,229,0.008496,0.048498,1,NA,1
262003_262004_2_CKT,262003_KASBA2_220,262004_JEERAT2_220,AC,220,220,131,-131,131,208,229,0.008496,0.048498,1,NA,1
262003_262013_1_CKT,262003_KASBA2_220,262013_SUBHAS_WB_220,AC,220,220,131,-131,131,208,229,0.00309,0.01649,1,NA,1
262003_262013_2_CKT,262003_KASBA2_220,262013_SUBHAS_WB_220,AC,220,220,131,-131,131,208,229,0.00309,0.01649,1,NA,1
262004_262012_1_CKT,262004_JEERAT2_220,262012_SATGCHA2_220,AC,220,220,132,-132,132,237,0,0.011376,0.064938,1,NA,1
262004_262012_2_CKT,262004_JEERAT2_220,262012_SATGCHA2_220,AC,220,220,132,-132,132,237,0,0.011376,0.064938,1,NA,1
262004_262018_1_CKT,262004_JEERAT2_220,262018_RISHRA2_220,AC,220,220,131,-131,131,208,229,0.00864,0.04932,1,NA,1
262004_262018_2_CKT,262004_JEERAT2_220,262018_RISHRA2_220,AC,220,220,131,-131,131,208,229,0.00864,0.04932,1,NA,1
262004_262025_1_CKT,262004_JEERAT2_220,262025_NTOWN2_220,AC,220,220,131,-131,131,208,229,0.007056,0.040278,1,NA,1
262004_262025_2_CKT,262004_JEERAT2_220,262025_NTOWN2_220,AC,220,220,131,-131,131,208,229,0.007056,0.040278,1,NA,1
262005_262007_1_CKT,262005_BDNNGR2_220,262007_DPL2_220,AC,220,220,131,-131,131,208,229,0.00144,0.00822,1,NA,1
262005_262007_2_CKT,262005_BDNNGR2_220,262007_DPL2_220,AC,220,220,131,-131,131,208,229,0.00144,0.00822,1,NA,1
262005_262010_1_CKT,262005_BDNNGR2_220,262010_BKRESWAR2_220,AC,220,220,131,-131,131,208,229,0.005616,0.032058,1,NA,1
262005_262010_2_CKT,262005_BDNNGR2_220,262010_BKRESWAR2_220,AC,220,220,131,-131,131,208,229,0.005616,0.032058,1,NA,1
262005_262023_1_CKT,262005_BDNNGR2_220,262023_ASANSOL2_220,AC,220,220,131,-131,131,208,229,0.01008,0.05754,1,NA,1
262006_262008_1_CKT,262006_NBSNPR2_220,262008_ARAMBAG2_220,AC,220,220,131,-131,131,208,229,0.00792,0.04521,1,NA,1
262006_262008_2_CKT,262006_NBSNPR2_220,262008_ARAMBAG2_220,AC,220,220,131,-131,131,208,229,0.00792,0.04521,1,NA,1
262006_262038_1_CKT,262006_NBSNPR2_220,262038_HURA_220,AC,220,220,200,-200,0,0,0,0.013536,0.077268,1,NA,1
262008_262014_1_CKT,262008_ARAMBAG2_220,262014_MIDNAPR2_220,AC,220,220,131,-131,131,208,229,0.011,0.05865,1,NA,1
262008_262014_2_CKT,262008_ARAMBAG2_220,262014_MIDNAPR2_220,AC,220,220,131,-131,131,208,229,0.011,0.05865,1,NA,1
262008_262017_1_CKT,262008_ARAMBAG2_220,262017_DOMJUR2_220,AC,220,220,131,-131,131,208,229,0.008208,0.046854,1,NA,1
262008_262017_2_CKT,262008_ARAMBAG2_220,262017_DOMJUR2_220,AC,220,220,131,-131,131,208,229,0.008208,0.046854,1,NA,1
262008_262018_1_CKT,262008_ARAMBAG2_220,262018_RISHRA2_220,AC,220,220,131,-131,131,208,229,0.01129,0.0602,1,NA,1
262009_262031_1_CKT,262009_DALKO_WB_220,262031_DALKOLA_220,AC,220,220,131,-131,131,208,229,0.0013,0.00245,1,NA,1
262009_262031_2_CKT,262009_DALKO_WB_220,262031_DALKOLA_220,AC,220,220,131,-131,131,208,229,0.0013,0.00245,1,NA,1
262010_262011_1_CKT,262010_BKRESWAR2_220,262011_GOKORNO2_220,AC,220,220,131,-131,131,208,229,0.01268,0.06764,1,NA,1
262010_262011_2_CKT,262010_BKRESWAR2_220,262011_GOKORNO2_220,AC,220,220,131,-131,131,208,229,0.01268,0.06764,1,NA,1
262010_262012_1_CKT,262010_BKRESWAR2_220,262012_SATGCHA2_220,AC,220,220,131,-131,131,208,229,0.02166,0.11549,1,NA,1
262010_262012_2_CKT,262010_BKRESWAR2_220,262012_SATGCHA2_220,AC,220,220,131,-131,131,208,229,0.02166,0.11549,1,NA,1
262011_262021_1_CKT,262011_GOKORNO2_220,262021_SAGAR2_220,AC,220,220,131,-131,131,208,229,0.00619,0.03299,1,NA,1
262011_262021_2_CKT,262011_GOKORNO2_220,262021_SAGAR2_220,AC,220,220,131,-131,131,208,229,0.00576,0.03288,1,NA,1
262012_262024_1_CKT,262012_SATGCHA2_220,262024_KRSNGR2_220,AC,220,220,131,-131,131,208,229,0.00773,0.04124,1,NA,1
262012_262024_2_CKT,262012_SATGCHA2_220,262024_KRSNGR2_220,AC,220,220,131,-131,131,208,229,0.00773,0.04124,1,NA,1
262013_262015_1_CKT,262013_SUBHAS_WB_220,262015_LKNTPUR2_220,AC,220,220,131,-131,131,208,229,0.00619,0.03299,1,NA,1
262013_262015_2_CKT,262013_SUBHAS_WB_220,262015_LKNTPUR2_220,AC,220,220,131,-131,131,208,229,0.00619,0.03299,1,NA,1
262013_262034_1_CKT,262013_SUBHAS_WB_220,262034_SUBHASPG_220,AC,220,220,131,-131,131,208,229,0.00015,0.00082,1,NA,1
262013_262034_2_CKT,262013_SUBHAS_WB_220,262034_SUBHASPG_220,AC,220,220,131,-131,131,208,229,0.00015,0.00082,1,NA,1
262014_262016_1_CKT,262014_MIDNAPR2_220,262016_KGP220_220,AC,220,220,131,-131,131,208,229,0.00648,0.03699,1,NA,1
262014_262016_2_CKT,262014_MIDNAPR2_220,262016_KGP220_220,AC,220,220,131,-131,131,208,229,0.00648,0.03699,1,NA,1
262017_262039_1_CKT,262017_DOMJUR2_220,262039_FOUND-PARK_220,AC,220,220,200,-200,0,0,0,0.00216,0.01233,1,NA,1
262017_262039_2_CKT,262017_DOMJUR2_220,262039_FOUND-PARK_220,AC,220,220,200,-200,0,0,0,0.00216,0.01233,1,NA,1
262019_262033_1_CKT,262019_NJP2(W)_220,262033_BINAGURI2_220,AC,220,220,131,-131,131,208,229,1e-04,5e-04,1,NA,1
262019_262035_1_CKT,262019_NJP2(W)_220,262035_TEESTALDIII_220,AC,220,220,131,-131,131,208,229,0.01253,0.06682,1,NA,1
262020_262025_1_CKT,262020_BANTALA_220,262025_NTOWN2_220,AC,220,220,200,-200,0,213.39,0,0.00288,0.01644,1,NA,1
262020_262034_1_CKT,262020_BANTALA_220,262034_SUBHASPG_220,AC,220,220,200,-200,0,213.39,0,0.002736,0.015618,1,NA,1
262025_262034_1_CKT,262025_NTOWN2_220,262034_SUBHASPG_220,AC,220,220,200,-200,0,213.39,0,0.00374,0.02137,1,NA,1
262029_262033_1_CKT,262029_BIRPARA_220,262033_BINAGURI2_220,AC,220,220,131,-131,131,213.39,229,0.01152,0.06576,1,NA,1
262029_262033_2_CKT,262029_BIRPARA_220,262033_BINAGURI2_220,AC,220,220,131,-131,131,213.39,229,0.01152,0.06576,1,NA,1
262029_292000_1_CKT,262029_BIRPARA_220,292000_CHUKHA2_220,AC,220,220,131,-131,131,213.39,229,0.005184,0.029592,1,NA,1
262029_292000_2_CKT,262029_BIRPARA_220,292000_CHUKHA2_220,AC,220,220,131,-131,131,213.39,229,0.005184,0.029592,1,NA,1
262029_292002_1_CKT,262029_BIRPARA_220,292002_MALBAS2_220,AC,220,220,131,-131,131,208,229,0.00279,0.01485,1,NA,1
262029_522001_1_CKT,262029_BIRPARA_220,522001_SALAKTI2_220,AC,220,220,131,-131,131,213,235,0.02475,0.13198,1,NA,1
262029_522001_2_CKT,262029_BIRPARA_220,522001_SALAKTI2_220,AC,220,220,131,-131,131,213,235,0.02475,0.13198,1,NA,1
262030_262033_1_CKT,262030_NJP2_220,262033_BINAGURI2_220,AC,220,220,131,-131,131,213.39,229,0.001296,0.007398,1,NA,1
262030_262033_2_CKT,262030_NJP2_220,262033_BINAGURI2_220,AC,220,220,131,-131,131,213.39,229,0.001296,0.007398,1,NA,1
262030_262036_1_CKT,262030_NJP2_220,262036_DALKOLASPLI_220,AC,220,220,131,-131,131,213.39,229,0.017136,0.097818,1,NA,1
262030_262036_2_CKT,262030_NJP2_220,262036_DALKOLASPLI_220,AC,220,220,131,-131,131,213.39,229,0.017136,0.097818,1,NA,1
262031_262032_1_CKT,262031_DALKOLA_220,262032_MALDA2_220,AC,220,220,131,-131,131,213.39,229,0.016704,0.095352,1,NA,1
262031_262032_2_CKT,262031_DALKOLA_220,262032_MALDA2_220,AC,220,220,131,-131,131,213.39,229,0.016704,0.095352,1,NA,1
262031_262036_1_CKT,262031_DALKOLA_220,262036_DALKOLASPLI_220,AC,220,220,131,-131,131,208,229,0,1e-04,1,NA,1
262034_272000_1_CKT,262034_SUBHASPG_220,272000_EMSS_SUBHASG_220,AC,220,220,131,-131,131,208,229,0.000144,0.000822,1,NA,1
262034_272000_2_CKT,262034_SUBHASPG_220,272000_EMSS_SUBHASG_220,AC,220,220,131,-131,131,208,229,0.000144,0.000822,1,NA,1
264000_264001_1_CKT,264000_KTPP4_400,264001_KHRAGPUR_400,AC,400,400,517,-517,517,874.3,0,0.0014896,0.0166,1,NA,1
264000_264001_2_CKT,264000_KTPP4_400,264001_KHRAGPUR_400,AC,400,400,517,-517,517,874.3,0,0.00183221,0.020418,1,NA,1
264000_264002_1_CKT,264000_KTPP4_400,264002_JEERAT4_400,AC,400,400,517,-517,517,874.3,0,0.00249508,0.027805,1,NA,1
264000_264005_1_CKT,264000_KTPP4_400,264005_ARAMBAG4_400,AC,400,400,517,-517,517,874.3,0,0.00119168,0.01328,1,NA,1
264002_264004_1_CKT,264002_JEERAT4_400,264004_BAKRESWAR4_400,AC,400,400,517,-517,517,852,0,0.00292,0.03115,1,NA,1
264002_264013_1_CKT,264002_JEERAT4_400,264013_SUBHASGRAM4_400,AC,400,400,517,-517,517,874.34,0,0.001134,0.012115,1,NA,1
264002_264014_H1_CKT,264002_JEERAT4_400,264014_BEHRAMPUR_400,AC,400,400,517,-517,517,874.34,0,0.002975,0.031781,1,NA,1
264003_264008_1_CKT,264003_SAGARDIGHI4_400,264008_FARAKKA_400,AC,400,400,517,-517,517,874.34,0,0.00134064,0.01494,1,NA,1
264003_264009_1_CKT,264003_SAGARDIGHI4_400,264009_PARULIA_400,AC,400,400,517,-517,517,874.3,0,0.0023004,0.0245759,1,NA,1
264003_264009_2_CKT,264003_SAGARDIGHI4_400,264009_PARULIA_400,AC,400,400,517,-517,517,784.3,0,0.0023004,0.0245759,1,NA,1
264003_264013_1_CKT,264003_SAGARDIGHI4_400,264013_SUBHASGRAM4_400,AC,400,400,517,-517,517,874.34,0,0.004428,0.047306,1,NA,1
264003_264014_2_CKT,264003_SAGARDIGHI4_400,264014_BEHRAMPUR_400,AC,400,400,870,-870,0,874.34,0,0.000485982,0.00541575,1,NA,1
264003_264014_H2_CKT,264003_SAGARDIGHI4_400,264014_BEHRAMPUR_400,AC,400,400,517,-517,517,1200,0,0.000485982,0.00541575,1,NA,1
264004_264005_1_CKT,264004_BAKRESWAR4_400,264005_ARAMBAG4_400,AC,400,400,517,-517,517,852,0,0.00234,0.025,1,NA,1
264005_264006_1_CKT,264005_ARAMBAG4_400,264006_BIDHANNAGAR_400,AC,400,400,517,-517,517,874.3,0,0.00212268,0.023655,1,NA,1
264005_264007_1_CKT,264005_ARAMBAG4_400,264007_PPSP_400,AC,400,400,517,-517,517,874.3,0,0.00378,0.040383,1,NA,1
264005_264007_2_CKT,264005_ARAMBAG4_400,264007_PPSP_400,AC,400,400,517,-517,517,874.3,0,0.00378,0.040383,1,NA,1
264006_264007_1_CKT,264006_BIDHANNAGAR_400,264007_PPSP_400,AC,400,400,517,-517,517,852,0,0.00333,0.03558,1,NA,1
264006_264007_2_CKT,264006_BIDHANNAGAR_400,264007_PPSP_400,AC,400,400,517,-517,517,852,0,0.00333,0.03558,1,NA,1
264006_264009_1_CKT,264006_BIDHANNAGAR_400,264009_PARULIA_400,AC,400,400,517,-517,517,874.3,0,0.000198,0.0021153,1,NA,1
264006_264009_2_CKT,264006_BIDHANNAGAR_400,264009_PARULIA_400,AC,400,400,517,-517,517,874.3,0,0.000198,0.0021153,1,NA,1
264008_264009_1_CKT,264008_FARAKKA_400,264009_PARULIA_400,AC,400,400,517,-517,517,874.34,0,0.0027,0.028845,1,NA,1
264008_264009_2_CKT,264008_FARAKKA_400,264009_PARULIA_400,AC,400,400,517,-517,517,874.34,0,0.002628,0.028076,1,NA,1
264008_264010_1_CKT,264008_FARAKKA_400,264010_MALDA4_400,AC,400,400,517,-517,517,874.34,0,0.00072,0.007692,1,NA,1
264008_264010_2_CKT,264008_FARAKKA_400,264010_MALDA4_400,AC,400,400,517,-517,517,874.34,0,0.00072,0.007692,1,NA,1
264008_264014_1_CKT,264008_FARAKKA_400,264014_BEHRAMPUR_400,AC,400,400,517,-517,517,874.34,0,0.001273,0.013601,1,NA,1
264011_264016_1_CKT,264011_BINAGURI4_400,264016_ALIPURDUAR_400,AC,400,400,515,-515,515,0,0,0.0018,0.01923,1,NA,1
264011_264016_2_CKT,264011_BINAGURI4_400,264016_ALIPURDUAR_400,AC,400,400,515,-515,515,0,0,0.0018,0.01923,1,NA,1
264011_264016_Q3_CKT,264011_BINAGURI4_400,264016_ALIPURDUAR_400,AC,400,400,515,-515,515,0,0,0.0011,0.01898,1,NA,1
264011_264016_Q4_CKT,264011_BINAGURI4_400,264016_ALIPURDUAR_400,AC,400,400,515,-515,515,0,0,0.0011,0.01898,1,NA,1
264011_284001_1_CKT,264011_BINAGURI4_400,284001_RANGPO4_400,AC,400,400,515,-515,515,850,1095,0.00205,0.02283,1,NA,1
264011_284001_2_CKT,264011_BINAGURI4_400,284001_RANGPO4_400,AC,400,400,515,-515,515,850,1095,0.00205,0.02283,1,NA,1
264011_294000_1_CKT,264011_BINAGURI4_400,294000_TALA4_400,AC,400,400,517,-517,517,874.34,0,0.00262746,0.02807,1,NA,1
264011_294000_3_CKT,264011_BINAGURI4_400,294000_TALA4_400,AC,400,400,517,-517,517,874.34,0,0.0025236,0.0269605,1,NA,1
264011_294000_4_CKT,264011_BINAGURI4_400,294000_TALA4_400,AC,400,400,517,-517,517,874.34,0,0.0025236,0.0269605,1,NA,1
264011_294001_1_CKT,264011_BINAGURI4_400,294001_MALBAS4_400,AC,400,400,517,-517,517,874.3,0,0.00225198,0.0240587,1,NA,1
264011_524001_1_CKT,264011_BINAGURI4_400,524001_BONGIGN4_400,AC,400,400,515,-515,515,547,608,0.00406,0.04186,1,NA,1
264011_524001_2_CKT,264011_BINAGURI4_400,524001_BONGIGN4_400,AC,400,400,515,-515,515,547,608,0.00406,0.04186,1,NA,1
264011_524001_3_CKT,264011_BINAGURI4_400,524001_BONGIGN4_400,AC,400,400,515,-515,515,547,608,0.00204,0.0351,1,NA,1
264011_524001_4_CKT,264011_BINAGURI4_400,524001_BONGIGN4_400,AC,400,400,515,-515,515,547,608,0.00204,0.0351,1,NA,1
264012_264013_1_CKT,264012_HALDIA_400,264013_SUBHASGRAM4_400,AC,400,400,517,-517,517,874.3,0,0.001676,0.018675,1,NA,1
264012_264013_2_CKT,264012_HALDIA_400,264013_SUBHASGRAM4_400,AC,400,400,517,-517,517,874.3,0,0.001676,0.018675,1,NA,1
264014_264015_1_CKT,264014_BEHRAMPUR_400,264015_BHERAMERA_400,AC,400,400,517,-517,517,874.34,0,0.0018,0.01923,1,NA,1
264014_264015_2_CKT,264014_BEHRAMPUR_400,264015_BHERAMERA_400,AC,400,400,517,-517,517,874.34,0,0.0018,0.01923,1,NA,1
271000_271019_1_CKT,271000_PRSDUMMY_132,271019_KASBA_CESC_132,AC,132,132,47,-47,47,84,92,0.00181,0.00675,1,NA,1
271001_271018_1_CKT,271001_PLN_132,271018_PRS_132,AC,132,132,47,-47,47,84,92,0.00074,0.0018,1,NA,1
271001_271019_1_CKT,271001_PLN_132,271019_KASBA_CESC_132,AC,132,132,80,-80,0,0,0,0.00129,0.00482,1,NA,1
271002_271003_1_CKT,271002_BBDBAG_132,271003_TARTLA_132,AC,132,132,47,-47,47,84,92,0.00232,0.00774,1,NA,1
271002_271018_1_CKT,271002_BBDBAG_132,271018_PRS_132,AC,132,132,47,-47,47,84,92,0.00031,0.00102,1,NA,1
271002_271018_2_CKT,271002_BBDBAG_132,271018_PRS_132,AC,132,132,47,-47,47,84,92,0.00031,0.00102,1,NA,1
271003_271004_1_CKT,271003_TARTLA_132,271004_CHAKMIR_132,AC,132,132,47,-47,47,84,92,0.00121,0.00403,1,NA,1
271003_271004_2_CKT,271003_TARTLA_132,271004_CHAKMIR_132,AC,132,132,47,-47,47,84,92,0.00121,0.00403,1,NA,1
271003_271006_1_CKT,271003_TARTLA_132,271006_MAJERHAT_132,AC,132,132,47,-47,47,84,92,0.00019,0.00064,1,NA,1
271003_271018_1_CKT,271003_TARTLA_132,271018_PRS_132,AC,132,132,47,-47,47,84,92,0.00246,0.00819,1,NA,1
271004_271005_1_CKT,271004_CHAKMIR_132,271005_BUGBUG_132,AC,132,132,47,-47,47,84,92,0.00792,0.04617,1,NA,1
271004_271005_2_CKT,271004_CHAKMIR_132,271005_BUGBUG_132,AC,132,132,47,-47,47,84,92,0.00792,0.04617,1,NA,1
271004_271005_3_CKT,271004_CHAKMIR_132,271005_BUGBUG_132,AC,132,132,47,-47,47,84,92,0.00708,0.04131,1,NA,1
271004_271005_4_CKT,271004_CHAKMIR_132,271005_BUGBUG_132,AC,132,132,47,-47,47,84,92,0.00708,0.04131,1,NA,1
271004_271006_1_CKT,271004_CHAKMIR_132,271006_MAJERHAT_132,AC,132,132,47,-47,47,84,92,0.00137,0.00456,1,NA,1
271004_271006_2_CKT,271004_CHAKMIR_132,271006_MAJERHAT_132,AC,132,132,47,-47,47,84,92,0.00137,0.00456,1,NA,1
271006_271007_1_CKT,271006_MAJERHAT_132,271007_JADVPUR_132,AC,132,132,47,-47,47,84,92,0.00125,0.00416,1,NA,1
271006_271008_1_CKT,271006_MAJERHAT_132,271008_SRS_132,AC,132,132,47,-47,47,84,92,0.00125,0.00416,1,NA,1
271006_271008_2_CKT,271006_MAJERHAT_132,271008_SRS_132,AC,132,132,47,-47,47,84,92,0.00125,0.00416,1,NA,1
271007_271019_1_CKT,271007_JADVPUR_132,271019_KASBA_CESC_132,AC,132,132,47,-47,47,84,92,0.00244,0.00814,1,NA,1
271008_271009_1_CKT,271008_SRS_132,271009_BOTGDN_132,AC,132,132,47,-47,47,84,92,0.00176,0.00236,1,NA,1
271008_271009_2_CKT,271008_SRS_132,271009_BOTGDN_132,AC,132,132,47,-47,47,84,92,0.00041,0.00152,1,NA,1
271008_271021_1_CKT,271008_SRS_132,271021_HOWRAHDUMMY_132,AC,132,132,47,-47,47,84,92,0.0024,0.00322,1,NA,1
271009_271021_1_CKT,271009_BOTGDN_132,271021_HOWRAHDUMMY_132,AC,132,132,47,-47,47,84,92,0.00025,0.00082,1,NA,1
271009_271021_2_CKT,271009_BOTGDN_132,271021_HOWRAHDUMMY_132,AC,132,132,47,-47,47,84,92,0.00025,0.00082,1,NA,1
271010_271011_1_CKT,271010_ESTCAL_132,271011_BTRD_132,AC,132,132,47,-47,47,84,92,0.00216,0.00719,1,NA,1
271010_271019_1_CKT,271010_ESTCAL_132,271019_KASBA_CESC_132,AC,132,132,47,-47,47,84,92,0.00144,0.00537,1,NA,1
271011_271013_1_CKT,271011_BTRD_132,271013_NCGS_132,AC,132,132,47,-47,47,160,92,0.00046,0.00172,1,NA,1
271011_271013_2_CKT,271011_BTRD_132,271013_NCGS_132,AC,132,132,80,-80,0,180,0,0.00075,0.00187,1,NA,1
271011_271016_1_CKT,271011_BTRD_132,271016_TRS1_132,AC,132,132,47,-47,47,84,92,0.00465,0.01157,1,NA,1
271011_271022_1_CKT,271011_BTRD_132,271022_DUMDUM_132,AC,132,132,80,-80,0,0,0,0.00138,0.00517,1,NA,1
271012_271016_1_CKT,271012_TRSDUMMY_132,271016_TRS1_132,AC,132,132,47,-47,47,84,92,0,1e-04,1,NA,1
271013_271016_1_CKT,271013_NCGS_132,271016_TRS1_132,AC,132,132,47,-47,47,84,92,0.00473,0.01145,1,NA,1
271017_271018_1_CKT,271017_ESTCAL1_132,271018_PRS_132,AC,132,132,47,-47,47,84,92,0.00147,0.0049,1,NA,1
271019_271022_1_CKT,271019_KASBA_CESC_132,271022_DUMDUM_132,AC,132,132,80,-80,0,0,0,0.00319,0.01191,1,NA,1
272001_272002_1_CKT,272001_EMSS_220,272002_BUGBUG2_220,AC,220,220,131,-131,131,208,229,0.03856,0.19048,1,NA,1
